id,review_text,sentiment_label,sentiment_score
210585842,"This app doesn’t work. I’ve had the app for years working fine. Today it only shows a red screen. I called Verizon and got an AI robot that was totally worthless no help. Is this the future of customer service? Awful app
And awful Verizon!",NEGATIVE,0.99943608045578
210374743,Second chance. I love my Apple 14 phone I could not answer for anything better I would not change it for the world. My price is good also. This is my second chance for a IPhone I am giving it a second try. And the service is so good no outage or drop calls. Nothing so it’s all good,POSITIVE,0.9931144118309021
210165329,"NFL Sunday ticket customer service. Let me just start off by saying that Verizon was nice enough to offer me the tickets. I was very happy with the offer. But going on 2 months and I still don’t have it. Contacted them multiple times within the 2 months and have been given the runaround multiple times. Contacted them again today and was told that it will be active by the end of September. They try to reassure me that this will be the last time but here’s the kicker, I was told that exact same thing multiple times regarding this. The fix from my understand is to just shut up and wait. Anyway that’s my experience, hope everyone else doesn’t experience what I’m going through.",NEGATIVE,0.9967036843299866
210059687,Excellent choice. Doug is exceptional at the basse rd location. Best service and great product options. Thanks Doug for your knowledge,POSITIVE,0.9998500347137451
209470293,Used to be useful. There used to be a widget where you could check up on data on the far left screen. Now you have to dig through menus to get to it and be bombarded with “the latest deal” until you get to it.,NEGATIVE,0.9971252083778381
208644529,"This app keeps getting worse. This app was upgraded and no matter how many times I try, I can’t clear the notifications. Each month I get a notification that the bill has been delivered. In order to clear my notifications, I have to log into my account on a desktop to clear the notifications. Fix it. It is horrible. You can do better Verizon.",NEGATIVE,0.9997101426124573
207156741,"The worst company. I have a 100 usd plan, and the connection is terrible, I will change my company, there’s is not service in any house, you have to be outside to barely have some data.",NEGATIVE,0.9998175501823425
206790722,Awesome. Easy access 😊,POSITIVE,0.9998605251312256
206474758,"Bug for iPhone 15 pro plus. Currently a bug that doesn’t allow you to work the app without notifications turned on, but when you attempt to turn on the notifications in settings there is no option to do so. Neither on the app page in settings nor in the notifications list.",NEGATIVE,0.9974109530448914
206333533,Yuck. The app is so incredibly glitchy and nothing works. Requests can’t be submitted despite multiple attempts on different days. The app looks nice but lack of usability makes it annoying to use,NEGATIVE,0.9996383190155029
206228136,Service. Piss poor customer service👎🏿🤮,NEGATIVE,0.999078631401062
205978440,Payment. Cost too much,NEGATIVE,0.9994639754295349
205908685,Very unique and interesting. Hello I’m new and am really thankful for the opportunity and perks. I look forward to new beginnings. Thank you.,POSITIVE,0.9998828172683716
203446684,notifications never go away. it is beyond annoying that i cannot get a notification to go away no matter how many times i open it,NEGATIVE,0.9907344579696655
202177384,Horrible. The app is horrible I can’t view my cell phone bill it keeps saying I owe nothing. I’ve been trying to reach someone and I can not get ahold of anyone. I switched from a different carrier to Verizon and now I’m having second thoughts about it.,NEGATIVE,0.9994134902954102
201752620,"Super slow. Unable to use app from how slow it is (13 pro, 500mp up and down speed using it)",NEGATIVE,0.9996538162231445
200085912,"My very first Verizon phone showed up broken — not a good start. I’m new to Verizon. Just signed up and ordered a brand-new iPhone through them. The moment I turned it on, I realized both cameras didn’t work. Not blurry, not glitchy — just dead. Front and back. On a phone that’s supposed to have one of the best cameras, that’s ridiculous.

When I called, Verizon told me to just send it back and wait for a replacement. Sounds simple, but in reality it means:
	•	Going without a phone right after switching carriers.
	•	Worrying my promo (no-trade-in free phone) might get messed up.
	•	Wasting time on something that should’ve worked straight out of the box.

It’s frustrating because I joined Verizon expecting better. Instead, my first experience is a headache. Apple dropped the ball too — both cameras failing on day one isn’t normal.

All I want is a smooth replacement, no risk to my deal, and some acknowledgment that this was a rare but extreme problem. Right now it feels like I’m just stuck dealing with it on my own, and that’s not a good look for welcoming a new customer.",NEGATIVE,0.9996680021286011
198215039,"Red color on the app is horrible. I’m unable to look at the red screen, it hurts my eyes and, this sounds weird, but it makes me nauseated. Luckily I can just delete this miserable app. A curious observation, all of the negative Nicknames like bad, horrible, terrible, etc. are already taken.",NEGATIVE,0.9995383024215698
197732690,"Horrible Payment Structure. The app is not intuitive at all in showing you how to pay ahead of autopay. The billing does not specify a time frame for the services you are being charged for. Additionally, this is a Verizon problem, it removes your autopay if you pay with any card that’s not a Verizon or direct from your checking account. Terrible interface.",NEGATIVE,0.9997486472129822
196442906,Can’t login. Constant issues with logging into the app. Was not clear how to activate OneID. Huge pain finding and adding discounts. Barely usable,NEGATIVE,0.9997932314872742
195666913,"enough is enough. Verizon is by far the most expensive but I buy on value and have justified that Verizon is worth the cost - I have put up with friends having coverage in areas I have not and how slow my upload/download speed is compared to others but with a 9+ hour phone outage (""SOS"") enough is enough...time to  see what T-Mobile has to offer",NEGATIVE,0.8858906030654907
195544619,"Mal compañía. Yo me cambié de t-Mobil a verizon porque me habían dado buenas recomendaciones que era buena compañía, tengo todo el día sin señal hablo y me dicen que es un problema técnico y que no saben cuantos días duren eso ce me hace injusto  porque la mensualidad es muy elevada como para que tenga muchos problemas técnico.",NEGATIVE,0.994184672832489
