id,author_name,last_updated,rating,version,title,content
62256624,Moneybagzzzf,2025-07-28T09:21:32-07:00,1,21.0.2,Horribly designed app,The app is impossible to use and for a billion dollar company to allow this to happen for months just shows how much they care about their consumer experience. I will be looking for another service soon Verizon makes it impossible to pay your bill on app or internet wouldn’t recommend this service.
59610976,Perks don’t work,2025-07-27T17:17:26-07:00,1,21.0.2,Perks,Disney+ perk doesn’t work.  They charged us for it but we can’t log in.  Niether Verizon or Disney plus seem to be able to help
59579781,Bmanator81,2025-07-27T17:04:34-07:00,1,21.0.2,Verizon stole from me,"I do not recommend upgrading phones through Verizon. They charged me twice - one for the phone it wanted, one for a mystery phone I didn’t order and never received. Once I realized what happened, I spent almost 6 months trying to get my refund. Was physically on the phone for almost 48 hours. Was promised so many times they would make it right. Never happened. Verizon stole almost $800 from me. I hate this company."
59556952,nick name for my reviews 222,2025-07-27T16:54:58-07:00,3,21.0.2,Longtime,"I’ve been with Verizon for about 5 years. I love them. Wish they’d get internet in my area, I also wish for long term clients there were better deals. It seems costs are getting more expensive by the year. I’ve thought of swapping simply due to costs, but they’ve always been my go to."
59194143,Wordzplayzer,2025-07-27T14:25:28-07:00,1,21.0.2,Horrible new UI,New UI is making ever harder to find / change update.
58962544,Paredyce,2025-07-27T12:59:38-07:00,1,21.0.2,3 Hour Customer Service Experience,"I’ve spent more than 3 hours on the customer service chat trying to resolve a 2FA issue because I’m not receiving pushes in order to go pay my bill. Instead I’ve gone through 3 different reps who all tried to upsell me instead of fix the issue. Their names are Alicia, REN, and Rachel. Hands down the worst customer service I’ve ever had. Verizon is not a premier provider anymore."
58697892,jhEclectic,2025-07-27T11:28:35-07:00,1,21.0.2,A Ridiculous App,"The app doesn’t recognize the very password used to sign in to Verizon account
Super Dumb 
Technically speaking this app deserves Zero stars"
58680584,koko lolo 27,2025-07-27T11:22:51-07:00,1,21.0.2,Worst app ever,I would give this app 0 stars if I could. All I wanted to do was set up my internet and literally not a single function of this app worked.
58466958,Otherwise happy with app.,2025-07-27T10:14:36-07:00,1,21.0.2,Notifications that can’t be cleared.,Fix your app! Notifications show up in red that cannot be cleared! There is no way to fix or turn off.
57804459,fhhdyubfdyihvg,2025-07-27T07:00:17-07:00,1,21.0.2,Filled with bugs,This app is full of bugs!!!! Someone at Verizon should check to see what their sales are from customers using the app vs in-store and online! Because there probably isn’t any! This app makes it impossible!
56010192,turtle creek way,2025-07-26T19:33:57-07:00,5,21.0.2,Customer service,I always get great patient knowledgeable agents to work with.
54446444,CynthiaN84,2025-07-26T09:39:31-07:00,5,21.0.2,No complaints in 20 years.,"I have been with Verizon for my whole phone-having life, and the customer service is always patient and helpful. The service is great and I genuinely will never switch."
53857882,Sad Mountain,2025-07-26T06:47:06-07:00,1,21.0.2,Looping on login,Impossible to login - getting me locked out of our account… so annoying Verizon!
53856885,elJefé403,2025-07-26T06:46:47-07:00,5,21.0.2,My Version,It was fast. It was easy. I’m pleased.
52870676,Dabmon,2025-07-26T00:51:40-07:00,5,21.0.2,Best so far…,"Started with cricket that was crazy times… since I’ve moved through other providers none made me really happy. Little to no tech support, Hidden fees etc… Verizon is now what I’m sticking with I’ve had little to no issues and they offer great deals!"
52221268,ChuckD2013,2025-07-25T20:14:44-07:00,5,21.0.2,Love,Love my service
51477496,DWells84,2025-07-25T15:13:24-07:00,5,21.0.2,Loyal Customer,Well Satisfied Customer
51293222,$$$makinsonny,2025-07-25T14:01:42-07:00,5,21.0.2,loving it!,Been with them for a couple years now
50902436,8 ball pool number 1 hater,2025-07-25T11:41:58-07:00,1,21.0.2,Worse company,"Good deals and everything but what is the point of all that, when the data is always slow and so bad. Literally everywhere I go my phone internet is so slow, I truly hate this company bc of the internet."
50832040,Anyandyp,2025-07-25T11:18:16-07:00,1,21.0.2,Horrible app redesign,Good luck trying to find an international plan or anything without pulling your hair out an AI does not help. It’s a horrible redesign.
50434308,Zappem,2025-07-25T09:13:40-07:00,5,21.0.2,Excellent service,Love the staff they treated me very professional and wait time wasn’t bad at all and help me with my purchase
211224871,Jebandpooky,2025-09-03T19:14:41-07:00,1,21.2.2,"😡Cellular service, 5G/5G UW, and this is app is junk. PITIFUL.","I don’t know what happened to Verizon. This company is an empty shell of what it used to be. 

They want to increase prices every where in their company.  AGAIN. 

They try to manipulate you into buying a new phone while offering poor cellular service.  

I do not know where all these 5 star reviews are coming from.  But I believe some of them are fake and maybe even written by AI chat bots. I do not recommend Verizon to anyone.  

Also since the new update I cannot even open the Verizon app to pay the phone bills. 

Verizon is not this great cellular god these 5 star reviews are making them out to be. 

Over hyped, over priced, broken app, and poor cellular service.  Yep. That sounds like a great company for you cellular needs."
211038866,SunsetKnight187,2025-09-03T17:59:01-07:00,5,21.2.2,Credit Line & Trust,The most spectacular example of what companies are supposed to be here for . If you can’t trust someone it’ll never work.Thank you again for the best NATIONWIDE COVERAGE IN THE WORLD…
210661781,srjoness,2025-09-03T15:21:29-07:00,1,21.2.2,App,App is slow and never works. Always needs to be updated. Sometimes I have uninstall and reinstall.
210585842,llovely fomt okhh l,2025-09-03T14:50:00-07:00,1,21.2.2,This app doesn’t work,"I’ve had the app for years working fine. Today it only shows a red screen. I called Verizon and got an AI robot that was totally worthless no help. Is this the future of customer service? Awful app
And awful Verizon!"
210374743,Itszbits,2025-09-03T13:26:29-07:00,5,21.2.2,Second chance,I love my Apple 14 phone I could not answer for anything better I would not change it for the world. My price is good also. This is my second chance for a IPhone I am giving it a second try. And the service is so good no outage or drop calls. Nothing so it’s all good
210165329,Changzero,2025-09-03T12:09:33-07:00,1,21.2.2,NFL Sunday ticket customer service,"Let me just start off by saying that Verizon was nice enough to offer me the tickets. I was very happy with the offer. But going on 2 months and I still don’t have it. Contacted them multiple times within the 2 months and have been given the runaround multiple times. Contacted them again today and was told that it will be active by the end of September. They try to reassure me that this will be the last time but here’s the kicker, I was told that exact same thing multiple times regarding this. The fix from my understand is to just shut up and wait. Anyway that’s my experience, hope everyone else doesn’t experience what I’m going through."
210059687,Jewellcaesar,2025-09-03T11:32:16-07:00,5,21.2.2,Excellent choice,Doug is exceptional at the basse rd location. Best service and great product options. Thanks Doug for your knowledge
209470293,Alscort93,2025-09-03T08:22:29-07:00,1,21.2.2,Used to be useful,There used to be a widget where you could check up on data on the far left screen. Now you have to dig through menus to get to it and be bombarded with “the latest deal” until you get to it.
208644529,Bbbbbnnnnnnnpppppyyyyy,2025-09-03T04:15:06-07:00,2,21.2.2,This app keeps getting worse,"This app was upgraded and no matter how many times I try, I can’t clear the notifications. Each month I get a notification that the bill has been delivered. In order to clear my notifications, I have to log into my account on a desktop to clear the notifications. Fix it. It is horrible. You can do better Verizon."
207156741,Geraflores93000,2025-09-02T17:32:14-07:00,1,21.2.2,The worst company,"I have a 100 usd plan, and the connection is terrible, I will change my company, there’s is not service in any house, you have to be outside to barely have some data."
206790722,rengency,2025-09-02T14:59:22-07:00,5,21.2.2,Awesome,Easy access 😊
206474758,Never1117,2025-09-02T12:56:26-07:00,1,21.2.2,Bug for iPhone 15 pro plus,"Currently a bug that doesn’t allow you to work the app without notifications turned on, but when you attempt to turn on the notifications in settings there is no option to do so. Neither on the app page in settings nor in the notifications list."
206333533,ScorpLG,2025-09-02T12:05:25-07:00,2,21.2.2,Yuck,The app is so incredibly glitchy and nothing works. Requests can’t be submitted despite multiple attempts on different days. The app looks nice but lack of usability makes it annoying to use
206228136,maggipup,2025-09-02T11:28:17-07:00,1,21.2.2,Service,Piss poor customer service👎🏿🤮
205978440,Lonnie6ankz,2025-09-02T10:05:21-07:00,1,21.2.2,Payment,Cost too much
205908685,trumpcardwc4,2025-09-02T09:43:28-07:00,5,21.2.2,Very unique and interesting,Hello I’m new and am really thankful for the opportunity and perks. I look forward to new beginnings. Thank you.
203446684,jhamm1327,2025-09-01T18:19:11-07:00,1,21.2.2,notifications never go away,it is beyond annoying that i cannot get a notification to go away no matter how many times i open it
